NU_SEQUENCIAL;NU_ANO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
3521918;2024;;;;;;;;;3551702;Sertãozinho;35;SP;1;1;1;1;1422;1384;1396;1410;516.1;495.9;519.9;411.7;DCCBECDAECDBAEDCBDCEBDBACBECABEDBDAACBCBADECB;ADDCADABEABAEDADCAEDCCDBCACADCDEBABEADBABCDDA;BCDAACBDECBEDDCEBDBCBCBCBDCAABACEBAEDCEEDECDB;CDECBDEEDCDCCDEDCEBCDBADBACDBDEBDACBCACEDCBEB;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;120;160;120;120;80;600
1261719;2024;;;;;;;;;2112704;Vargem Grande;21;MA;1;1;1;1;1421;1386;1397;1409;391.8;367.8;442.7;398.6;CBACBADAADAEDDABCCBADCEBEDDCAECBEACCABAEDBBCA;BCBACBDDEBAEACEBEBACBDABCDCDEDBADACBCAEAEDDAC;EBABDDBBCEDBDBDCCDCECADBACDDAAABCEAAAABACDCDB;DBAEBAEACCDABCDBCEEDABDEADDCBBABDABDCCAAECBAD;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;80;120;80;100;40;420
1107885;2024;17004950;1702109;Araguaína;17;TO;2;1;1;1702109;Araguaína;17;TO;1;1;1;1;1420;1383;1395;1408;513.2;540.9;514.5;512.3;EAEBCECAAEDCDDAAABBDAADDBDBCBDCECEEAECDABCDEC;BECABBCAABADDEDBDABCDEECEAABEDCAECADEEBADEBCC;ABAAEBCBEDBDDACDEBBDBACDCBAEADDCDBDAACADBACED;CECCCBEBCBADCECCCCBBAADABEBBCDAEECDBCDBDCBBAB;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;180;120;120;200;740
209521;2024;35056169;3547304;Santana de Parnaíba;35;SP;3;1;1;3547304;Santana de Parnaíba;35;SP;1;1;1;1;1420;1383;1395;1408;360.3;508;530.5;418.2;DADDBBCDBACBDCABEBECAEDDCDEDDADADBEBEAEAECAEB;AAABACCCDDBDDCDAAEECBAECDBABBAEAECADDEBABABDE;DAADCECBECEDDDEEEDACDAAEEBDEBDBBDDEEABBBAEAEC;DBCDEDDCDEADCBBCEBDDACEECEDDBADCABDDBBCEBBDCD;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;160;120;160;160;720
4110392;2024;31115703;3151503;Piumhi;31;MG;2;1;1;3151503;Piumhi;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
2413574;2024;;;;;;;;;4317202;Santa Rosa;43;RS;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
2544888;2024;;;;;;;;;4106902;Curitiba;41;PR;1;1;1;1;1419;1385;1398;1407;542.8;337;442.1;570.1;ACEEECADBCBACCCDAEBDABBCEBEDAACCDDBAEABBDCCEB;BBBAEDEBBBADECAAEBCCBEDBAABEDDECACBAAEEDCCDCE;CAABECBAB.EEEDAAAEDDADCEAEAEEDDCEDBEEAACBBDDE;CBAACEACCDCADDEEDEEEBCCAEBDCDBEBAABBAEECCBBDD;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;140;120;120;180;120;680
1533696;2024;;;;;;;;;2800308;Aracaju;28;SE;1;1;1;1;1422;1384;1396;1410;440.2;463.7;561.6;406.2;BCABCBEAACBBACDAACCADACBBBCEADDCCBBEADCCCCCCC;DEDBACDBABBDCEBCECCEDCDBCAEABBACCABEAACCBDDCB;ECABCDBDECBDDECEBDBDCCBEDDDDDBDEEBDCBBCECECEC;CEBBBBEDBBECAECABDDDBCCACDBCDBCEBCCCEDCCCBBEB;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;120;160;120;100;80;580
2877937;2024;;;;;;;;;3552809;Taboão da Serra;35;SP;1;1;1;1;1421;1386;1397;1409;511.8;444.1;521;531;DAAAEBDBBCCEBDBDCCDDEBCAABDACBEAEBBADCCADACEB;BCBCDEADCBDAECEEBDEDBCAADADCBADCAAEAADBAECACB;ABCECDDAEBDEEDDAEDCBCAEBDEEABCDBCBBECEDECBECE;CCBBCACCECDE*AABCABDBCCDAEABDEADDCDBCDABEAECA;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;120;120;100;80;540
3454764;2024;29426960;2924801;Piritiba;29;BA;2;1;1;2921203;Miguel Calmon;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
1237698;2024;;;;;;;;;2609600;Olinda;26;PE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
618465;2024;;;;;;;;;5103403;Cuiabá;51;MT;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
3710769;2024;41114418;4121505;Rebouças;41;PR;2;2;1;4110706;Irati;41;PR;1;1;1;1;1420;1383;1395;1408;532.5;530.2;504.5;568.6;ECEBCBCECCEBDABADCACEADCABDCECBBDACBDCECDEDAB;BACEBEDCDBCADDBABCCCAAECDBABEADEEBACAEBCDBAEC;CDABAECBDDBADCBEACACDBDCEBDEBEBBDDBAEBCDADCEA;EBDCBCDBEDABDCCBDECBABCACEDCBAACBAEDAACDBDEDB;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;120;120;120;140;620
4222328;2024;;;;;;;;;4316907;Santa Maria;43;RS;1;1;1;1;1419;1385;1398;1407;437.8;564.8;562.4;576;EBDADDCBCEAECECBECADBABDDBECEADCDABAEBCBDEACB;DABDBCDBBBCCECACBAEECECCBEEDCBDCEAAECBCBCDBCB;DDBDBDDAACEECCBBEBCAADDECCBEDDABCBEDBDCDDBECB;BBCAADECDADBCEEADADCBCEEBDBACBCDECACBEDAEEEBA;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;140;160;120;120;80;620
767063;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;468.8;331.6;426.1;379.7;DCEDEACCDBDCDEDCEBDDEBBCADABDAABCDEBECDDBCDDB;ACDBDDCAEBADCEDBAABCADBEBDBEBACDBECAECBBDDCDA;ABBADEABADADCCCABCEEADEDBEBADBEEDDEDBCBCDCDED;BCADEDDECEDDBECCBCABADACECECBDCAEDADEABEACDAD;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;160;140;160;120;700
3711354;2024;;;;;;;;;3304144;Queimados;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
2492431;2024;23004088;2303907;Chaval;23;CE;2;1;1;2303907;Chaval;23;CE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
4244382;2024;;;;;;;;;4313409;Novo Hamburgo;43;RS;1;1;1;1;1422;1384;1396;1410;386.3;421.3;464;455.8;ADCBBBACADAEBCDACEDABCACBDAAEDBBBAEEABDABBDAC;CBBADEBCCBEACBDDACEBECAECBEACEBEACDBAEBCBCBDA;AACCAEAEEDBEEDEEBDAECACEDCADBDBACEDBACBDEBADE;CDCBCDEDDBBCDBABBCBBCDDBDCEDBDDCBBADDCBDDBEEA;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;80;120;80;80;20;380
4303242;2024;;;;;;;;;3205309;Vitória;32;ES;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
751825;2024;;;;;;;;;2106326;Maracaçumé;21;MA;1;1;1;1;1420;1383;1395;1408;465.7;580.2;544.8;591.1;EDDDEDAABDEDDBAABDDCBAECCDEAACCACECDACBBBDDAB;BEEBEEBEDCADDEBDBACDCBECEEACBEEEEBADCCBADABCC;DEDDDECBEDADDCCDEBBBEBDDCBDDEBDCDBEDAAEEADCEB;AEDCCDDBCEDBBAABDBCBCCAAEEDECCACCBDDDABADEBBD;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;160;160;160;180;180;840
3969023;2024;;;;;;;;;4307708;Esteio;43;RS;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
662650;2024;;;;;;;;;5221858;Valparaíso de Goiás;52;GO;1;1;1;1;1419;1385;1398;1407;405.4;466.8;444.7;425.3;DCCACEECCDCCCCDEDCDCEEEABDACCBCCEA*EBEBCBABA*;CEBDECEDBACCEDABDBBABEEBEEDCEEEEBABBCEABBACAE;CCADCECECBEBCBECDBDADBCEECBEACAEBDEDBDDAABCCE;BADCABDCBCCDDECDAEDBDCABCEAA.ECDBACBEABBCECCD;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;40;120;80;40;0;280
1380849;2024;;;;;;;;;3118601;Contagem;31;MG;1;1;1;1;1422;1384;1396;1410;475.3;567.9;551.7;450.3;BDCDBEADEBABACCEAEAEDDBBADCEDDBBDACECBABBBDEA;DABDBCDEECAAEBDBCBEABADADDBADEACBDBEAEDABCEEA;ACEADBADECEDDBEEBDDADCBEDDAAEABCEBDACBDECABDC;AEEACCBDACBCDBBCEEACBCEDCDBCDCCEACCEEEACCBECD;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;120;180;120;140;160;720
47519;2024;;;;;;;;;3108552;Brasilândia de Minas;31;MG;1;1;1;1;1420;1383;1395;1408;536.9;325.6;347.1;453.8;BDEBBCAECAD.CBDACDEBBCACDEAAACABCDDEEEECABDEB;BEBBCADEBCAADDCBCEABEDEACBDADBECCDBABABDEEEEE;DBAEBADDDCECEE.CABCDEAB*DECBDBBBBCEACDBCEABBE;BACECECABCDDABDDDAEACDBDBECACCABCDEEABBCCBDDE;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;80;120;80;120;120;520
1334779;2024;;;;;;;;;3157807;Santa Luzia;31;MG;1;1;1;1;1421;1386;1397;1409;567.1;584.6;617.3;471.2;DABEAEBEAACDCCBCBDDDADEABCBBBAABEBEEEEEACEEEE;ADCAADEEBEDCCDDBDBBDBEAEBADABCDCAECAEDEADCECB;AACEACBEDADEEBDBCDABCEEABBBEADDBBBEEDDDECBECC;AEBCDAAEDCAADABCBEBCDBBCCDCCBCCECCDCBCCCBBBBB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;140;100;120;120;600
2446468;2024;26000024;2601102;Araripina;26;PE;2;1;1;2601102;Araripina;26;PE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
303673;2024;;;;;;;;;2311264;Quiterianópolis;23;CE;1;1;1;1;1423;1387;1399;1411;378.6;528;520.3;432.7;ACACCEDBCDEBADEDCCACEDEBCCAACCABABDEAECBDEBAA;ADBCAEBEBAAECCEEABDDBBCBDCADACEBACAACEBBBAECB;CCDCACCEBADCABDDBDBBCADBBCCDBBBACBEDDDCACBEEE;ABCCCEEEABBDCABDBBACABCCBDEBDAECDCBDBDCCDCBAC;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;100;140;120;120;140;620
2498228;2024;;;;;;;;;2211001;Teresina;22;PI;1;1;1;1;1421;1386;1397;1409;619.8;626.1;624.6;716;DBBDBEBBAEBAECBDEEABBECDEDBCBBDAACBAADAACAAEB;ACBCADCEDAADCEDACCBDBCBCDADCBCDEAECBADEBBCECB;AACEADBEDADEEBDDDDABCEECBABDDDBDABDEDDAECBECC;CDBDDAD.BCCABADABBCBDDCCACAECEBACBDCCADEDCDDB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;160;100;120;120;620
3303318;2024;;;;;;;;;2402600;Ceará-Mirim;24;RN;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
2968677;2024;35021817;3543907;Rio Claro;35;SP;2;1;1;3543907;Rio Claro;35;SP;1;1;1;1;1421;1386;1397;1409;475.1;559.2;498.1;480.2;BCABAEBADEDCEBDDBCCCAECBDACBDDABEBBAAEAEBCDAD;ACDCADECDABECDCADDEDBCACAADEECCEACDAEBEDDAECA;AAACECBCEADCEBBCBDABDDBBCEEBDBCDBBAECEDACDEEA;CBADCEDCADDBDEAECDEDBEBBCDCBCDCECBDEDADCBACDA;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;160;100;140;120;640
3226105;2024;29071275;2917508;Jacobina;29;BA;2;2;1;2906873;Capim Grosso;29;BA;1;1;1;1;1422;1384;1396;1410;391.5;315.9;451.7;443.7;BDCCAEDBDCADEECEACBADCCEBEAECDDAEBEECDCABECDC;CEDBDCDADEADCDAEBCABDCDECAAEBECDEBACDCEBCADCE;ABABDCDDBDCEDBCDBDCCDABACDACEDCDCBDCDCAEACECC;CBEACDEDBCADECCECCABDBECACEBDAACEBADBCEDBDCAE;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;4;0;0;0;0;0;0
2250611;2024;;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
1172702;2024;35002636;3550308;São Paulo;35;SP;2;1;1;3550308;São Paulo;35;SP;1;1;1;1;1419;1385;1398;1407;563.6;523.2;554;464.1;BDECCCABDACBECADECBDCAEDBCDAECAABDCAEECBADDCE;ABDEBDDEBDCCEABDEACBDCEADBECADBECDAEBBDBCDBAD;AEABCCDCBEEECADBBEDCBDCEBCDBCADBDABDEDADDCECB;DCADEEBAEDCDBEADCACBBEDCABBECBDEEACBBECABBDCE;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;100;80;80;40;420
3859933;2024;;;;;;;;;2504009;Campina Grande;25;PB;1;1;1;1;1420;1383;1395;1408;468;465.4;471.3;470.5;EBEDAAAAAAEDDEADCEDCBAEDACCEEDEBDECBEEECCEDEA;AACBBCCEAB*DBEAEDEECABACBBAAEEEAEEACEAADBBBDA;AAABBBCBEEBDEABEACBAEBDECBAEABCAEBECEEAEADAEA;BEBBCEDECCEDBDDBDDCEEBEEBECDECEEDCCCCEBEAAECE;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;120;80;80;80;480
1648354;2024;;;;;;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;1420;1383;1395;1408;574.4;587.3;549.3;597.2;EDCBCACEADEBCDBCBEDACAEEBDDCBAAEBCACCDDECBDDA;BEDBBEBCABCDDEBBABCACADCECADABECEEADECBCDADEA;CBADEBCBECACDABDEDACCBAEEBCDAEABDADBACECAAEEB;BCDDEACADBECCEABDDCABDEEBEDABCABCEECDBBAEEBAC;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;140;140;120;0;520
2753969;2024;;;;;;;;;5217302;Pirenópolis;52;GO;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
4197577;2024;13220225;1301159;Careiro da Várzea;13;AM;2;2;1;1301159;Careiro da Várzea;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
1638636;2024;26186241;2611606;Recife;26;PE;2;1;1;2611606;Recife;26;PE;1;1;1;1;1422;1384;1396;1410;365.5;443.5;529.5;375.5;CDAECCACAEDAEAEDAEAACECDBEDBAACABCDDCEAACADBB;BABAEDCABCEDEEDCBCADECDBDAEDEEAEBCDCAAABBCDEA;ADDECDABECBBDAEEDDEBAACEEDAECEEEEDCBACEECEEAC;ACEABCDDACCCAACDEEABBBCBBDCAAACABABCEAECEEBEC;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;120;140;60;120;120;560
1954888;2024;;;;;;;;;2802809;Indiaroba;28;SE;1;1;1;1;1422;1384;1396;1410;474.6;425.3;450.6;413.3;CAADCBEAABBBAEDCAEABACDBEADDEBEABEBACEBDDDCAB;AABEEBABEADDAEBCCADEBAEACEBEBACBCAEADBBABDDEA;ADBAAEDABCBADECEDECCADEBCAAEAEABEBDBCBAEBEBBD;BCDDDCEEBCBBABBCCEBBBCADEBDCCEDEEBEEDDDBEACDB;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;80;120;100;80;0;380
859378;2024;;;;;;;;;3152501;Pouso Alegre;31;MG;1;1;1;1;1422;1384;1396;1410;566.9;645.1;602.2;637.1;CCBDBBBDEBBCEBDBCEBEDAACBCCAEDBCBACBCBBDDAEDA;BEDABCDCECEDEBBBEBEDBDDADCCADEEEEAEBDECAECEBD;AACCADADECBDDAEEBDBBBCBEDDBADBBDEBCCCEEECDDBC;DACECCEDEDECDEEBDDDCBCCCBAADDACCBBABACACDEBED;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;160;200;180;180;200;920
3355460;2024;31123501;3148004;Patos de Minas;31;MG;4;1;1;3148004;Patos de Minas;31;MG;1;1;1;1;1419;1385;1398;1407;546.2;592.5;592.8;659.5;BDEADBDEDBDCCEEBBDBDCBACBDEBDDEDACEAEDBDDCDCE;CABEBCDCEBECEBADEAEACDCADEDDEDDEEDCECACBCBBAD;DDCCBDBCADEECEEBBABBADEEBCBEADCBCCBDADEDDDECB;BBAACCEBBDABBBBBABCEBCCBCEECDBADDECBDECBBEECD;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;160;200;160;160;140;820
3536857;2024;;;;;;;;;5208707;Goiânia;52;GO;1;1;1;1;1419;1385;1398;1407;511.4;408.4;508.1;592.3;DCDCBACCDEBABCDAECBDCBECABADCADBBEADCDBCCBDBC;ADBACCACEBCEDBABCDABDCBAECACDBDCCAD*BCBDACDBD;CAACDBCBBCEECDDABACDBDAEAEDBCAEBCBDDCDDACBECA;DCBABCBCADEBCDACDDCBACEBACCDBAEDBDABCCEABDCAD;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;140;180;120;160;120;720
875653;2024;;;;;;;;;2402303;Caraúbas;24;RN;1;1;1;1;1422;1384;1396;1410;423.4;416.9;477.1;400.6;BCDECBEEABDCAADAABEDCEEBADDCEDDAEDCCAADABCCCA;DABAB.CAACACECACDBECADBCDABCADDADABACDDADDCAA;ACDEDBDDECBCDEAECB*D.DCBCDACACACABDDECEECCEAA;EAEBCBCDAEDEABCCBCCEABBDCBEADCBCADEBBEEBCCCEC;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;4;0;0;0;0;0;0
948957;2024;;;;;;;;;3545209;Salto;35;SP;1;1;1;1;1420;1383;1395;1408;451.1;523.8;524.2;504.5;BAECEAEEAEEBEAABEBDACADAABABDCABEACDEBBDABEAD;CECEBBCBDDDBDEDEADCCCABCCECDEEEAEBACBEDABBCEE;EDDECBCBECCCEEADEEDCEAACCBCECEEBDEDACDADEDCEB;CCDDACEDEBCDCEDCACCDADCACEDACBAAEECBDABDCCDCA;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;80;40;40;60;20;240
1916613;2024;42005353;4200606;Águas Mornas;42;SC;2;1;1;4211900;Palhoça;42;SC;0;1;1;0;;1383;1395;;;418.5;483.5;;;BCAEEBDACAEBADBECEAADCCEABDBCACAACADDDDADABBE;DCADAECBEDBCEABCAEBDAECADBEDACEADBDCAECDADDDB;;1;;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;;1;140;200;140;180;140;800
